Unnamed: 0,Name,Symbol,MarketCap,Price,Country,name,codice,pricecap,price,country
1813.0,Agilon Health,AGL,$7.25 B,$17.62,USA,Agilon Health,AGL,$8.16 B,$19.83,USA
1814.0,UiPath,PATH,$7.23 B,$13.09,USA,UiPath,PATH,$7.63 B,$13.81,USA
1815.0,Chubu Electric Power,9502.T,$7.23 B,$9.57,Japan,Chubu Electric Power,9502.T,$7.55 B,$9.99,Japan
1816.0,Aselsan,ASELS.IS,$7.23 B,$3.17,Turkey,Aselsan,ASELS.IS,$7.04 B,$3.09,Turkey
1817.0,Aisin Seiki,7259.T,$7.22 B,$26.82,Japan,Aisin Seiki,7259.T,$7.29 B,$27.06,Japan
1818.0,UWM Holdings,UWMC,$7.22 B,$4.50,USA,UWM Holdings,UWMC,$6.27 B,$3.91,USA
1819.0,Woori Financial Group,WF,$7.22 B,$29.10,S. Korea,Woori Financial Group,WF,$7.58 B,$31.26,S. Korea
1820.0,Berger Paints,BERGEPAINT.NS,$7.20 B,$7.38,India,Berger Paints,BERGEPAINT.NS,$6.69 B,$6.89,India
1821.0,CACI,CACI,$7.20 B,$304.70,USA,CACI,CACI,$6.93 B,$293.56,USA
1822.0,Unimicron,3037.TW,$7.17 B,$4.85,Taiwan,Unimicron,3037.TW,$6.24 B,$4.23,Taiwan
1823.0,Singapore Exchange,S68.SI,$7.15 B,$6.69,Singapore,Singapore Exchange,S68.SI,$7.34 B,$6.87,Singapore
1824.0,Yang Ming,2609.TW,$7.13 B,$2.04,Taiwan,Yang Ming,2609.TW,$7.04 B,$2.02,Taiwan
1825.0,Valmont Industries,VMI,$7.13 B,$334.44,USA,Valmont Industries,VMI,$7.21 B,$338.09,USA
1826.0,Daito Trust Construction,1878.T,$7.12 B,$104.44,Japan,Daito Trust Construction,1878.T,$7.16 B,$105.05,Japan
1827.0,Israel Discount Bank,ISDAY,$7.12 B,$57.51,Israel,Israel Discount Bank,ISDAY,$6.56 B,$52.30,Israel
1828.0,Canara Bank,CANBK.NS,$7.11 B,$3.92,India,Canara Bank,CANBK.NS,$7.21 B,$3.98,India
1829.0,Zions Bancorporation,ZION,$7.11 B,$47.54,USA,Zions Bancorporation,ZION,$7.68 B,$51.39,USA
1830.0,UnipolSai,US.MI,$7.11 B,$2.51,Italy,UnipolSai,US.MI,$7.32 B,$2.59,Italy
1831.0,KBR,KBR,$7.10 B,$51.82,USA,KBR,KBR,$7.02 B,$51.21,USA
1832.0,New World Development Company,0017.HK,$7.10 B,$2.82,Hong Kong,New World Development Company,0017.HK,$7.39 B,$2.94,Hong Kong
1833.0,Omega Healthcare,OHI,$7.09 B,$29.44,USA,Omega Healthcare,OHI,$6.77 B,$28.10,USA
1834.0,Medical Properties Trust,MPW,$7.09 B,$11.86,USA,Medical Properties Trust,MPW,$7.67 B,$12.83,USA
1835.0,Hess Midstream,HESM,$7.08 B,$29.56,USA,Hess Midstream,HESM,$7.55 B,$31.51,USA
1836.0,Cathay Pacific,0293.HK,$7.08 B,$1.10,Hong Kong,Cathay Pacific,0293.HK,$7.04 B,$1.09,Hong Kong
1837.0,Accor,AC.PA,$7.08 B,$26.70,France,Accor,AC.PA,$7.95 B,$30.25,France
1838.0,Far EasTone,4904.TW,$7.08 B,$2.17,Taiwan,Far EasTone,4904.TW,$7.16 B,$2.20,Taiwan
1839.0,Magnit,MGNT.ME,$7.07 B,$69.47,Russia,,,,,
1840.0,Telefónica Deutschland (O2),O2D.DE,$7.06 B,$2.38,Germany,Telefónica Deutschland (O2),O2D.DE,$8.40 B,$2.82,Germany
1841.0,AptarGroup,ATR,$7.06 B,$108.24,USA,AptarGroup,ATR,$7.44 B,$113.97,USA
1842.0,China Development Financial,2883.TW,$7.04 B,$0.42,Taiwan,China Development Financial,2883.TW,$7.23 B,$0.43,Taiwan
1843.0,Northland Power,NPI.TO,$7.03 B,$28.68,Canada,Northland Power,NPI.TO,$6.97 B,$28.41,Canada
1844.0,Roku,ROKU,$7.03 B,$50.50,USA,Roku,ROKU,$7.07 B,$50.82,USA
1845.0,Emcor,EME,$7.03 B,$147.56,USA,Emcor,EME,$7.27 B,$152.69,USA
1846.0,Karuna Therapeutics,KRTX,$7.02 B,$204.57,USA,Karuna Therapeutics,KRTX,$6.89 B,$200.75,USA
1847.0,Sampoerna,HSZ.F,$7.02 B,$0.06000,Indonesia,Sampoerna,HSZ.F,$6.27 B,$0.05000,Indonesia
1848.0,Dolby,DLB,$7.02 B,$73.17,USA,Dolby,DLB,$7.21 B,$75.55,USA
1849.0,UPL,UPL.NS,$7.00 B,$9.34,India,UPL,UPL.NS,$6.59 B,$8.79,India
1850.0,Hanwha Solutions,009830.KS,$7.00 B,$36.98,S. Korea,Hanwha Solutions,009830.KS,$7.26 B,$37.99,S. Korea
1851.0,Empire Company,EMP-A.TO,$7.00 B,$26.89,Canada,Empire Company,EMP-A.TO,$6.90 B,$26.73,Canada
1852.0,Samsara,IOT,$6.99 B,$13.49,USA,Samsara,IOT,$6.23 B,$12.01,USA
1853.0,Doximity,DOCS,$6.99 B,$36.33,USA,Doximity,DOCS,$6.29 B,$32.70,USA
1854.0,Planet Fitness,PLNT,$6.98 B,$78.00,USA,Planet Fitness,PLNT,$7.49 B,$83.69,USA
1855.0,Autoliv,ALV,$6.98 B,$80.41,Sweden,Autoliv,ALV,$6.97 B,$80.34,Sweden
1856.0,Sunrun,RUN,$6.97 B,$32.73,USA,Sunrun,RUN,$5.92 B,$27.80,USA
1857.0,MasTec,MTZ,$6.97 B,$89.15,USA,MasTec,MTZ,$7.67 B,$98.04,USA
1858.0,Grifols,GRFS,$6.97 B,$8.26,Spain,Grifols,GRFS,$7.78 B,$9.26,Spain
1859.0,Copenhagen Airport,KLH.F,$6.96 B,$870.58,Denmark,Copenhagen Airport,KLH.F,$6.91 B,$864.48,Denmark
1860.0,Range Resources,RRC,$6.95 B,$26.45,USA,Range Resources,RRC,$6.08 B,$25.18,USA
1861.0,Coty,COTY,$6.93 B,$8.16,USA,Coty,COTY,$8.08 B,$9.51,USA
1862.0,Ocado,OCDO.L,$6.93 B,$8.39,UK,Ocado,OCDO.L,$7.87 B,$9.53,UK
1863.0,Ascendis Pharma,ASND,$6.92 B,$121.47,Denmark,Ascendis Pharma,ASND,$6.55 B,$115.03,Denmark
1864.0,Korean Air Lines,003495.KS,$6.91 B,$23.50,S. Korea,Korean Air Lines,003495.KS,$7.12 B,$25.22,S. Korea
1865.0,RaiaDrogasil,RADL3.SA,$6.90 B,$4.19,Brazil,RaiaDrogasil,RADL3.SA,$7.75 B,$4.71,Brazil
1866.0,Southwestern Energy,SWN,$6.89 B,$6.25,USA,Southwestern Energy,SWN,$6.58 B,$5.97,USA
1867.0,Bâloise,BALN.SW,$6.89 B,$152.61,Switzerland,Bâloise,BALN.SW,$7.33 B,$162.42,Switzerland
1868.0,Dentsply Sirona,XRAY,$6.88 B,$32.05,USA,Dentsply Sirona,XRAY,$7.85 B,$36.55,USA
1869.0,Meiji Holdings,2269.T,$6.88 B,$49.10,Japan,Meiji Holdings,2269.T,$7.10 B,$50.63,Japan
1870.0,Nissan Chemical,4021.T,$6.88 B,$49.10,Japan,Nissan Chemical,4021.T,$6.25 B,$44.59,Japan
1871.0,Brixmor Property Group,BRX,$6.88 B,$22.95,USA,Brixmor Property Group,BRX,$6.67 B,$22.25,USA
1872.0,Mindtree,MINDTREE.NS,$6.87 B,$41.69,India,Mindtree,MINDTREE.NS,$6.98 B,$42.37,India
1873.0,Türkiye Petrol Rafinerileri,TUPRS.IS,$6.86 B,$24.95,Turkey,Türkiye Petrol Rafinerileri,TUPRS.IS,$7.85 B,$28.52,Turkey
1874.0,Nippon Sanso,4091.T,$6.85 B,$15.84,Japan,Nippon Sanso,4091.T,$6.58 B,$15.21,Japan
1875.0,Graphic Packaging,GPK,$6.85 B,$22.31,USA,Graphic Packaging,GPK,$6.88 B,$22.43,USA
1876.0,Idemitsu Kosan,5019.T,$6.85 B,$23.04,Japan,Idemitsu Kosan,5019.T,$7.15 B,$24.08,Japan
1877.0,Nexstar Media Group,NXST,$6.84 B,$181.54,USA,Nexstar Media Group,NXST,$6.94 B,$184.09,USA
1878.0,Yamaha,7951.T,$6.83 B,$39.85,Japan,Yamaha,7951.T,$6.15 B,$35.88,Japan
1879.0,Alfamart,AMRT.JK,$6.83 B,$0.16,Indonesia,Alfamart,AMRT.JK,$7.35 B,$0.18,Indonesia
1880.0,Hitachi Metals,5486.T,$6.83 B,$15.98,Japan,Hitachi Metals,5486.T,$0 M,$16.85,Japan
1881.0,Toho Co.,9602.T,$6.82 B,$39.04,Japan,Toho Co.,9602.T,$6.11 B,$34.95,Japan
1882.0,Atlas Arteria,ALX.AX,$6.82 B,$4.71,Australia,Atlas Arteria,ALX.AX,$6.99 B,$4.82,Australia
1883.0,Matador Resources,MTDR,$6.81 B,$57.68,USA,Matador Resources,MTDR,$7.08 B,$60.00,USA
1884.0,Tube Investments of India,TIINDIA.NS,$6.81 B,$35.29,India,Tube Investments of India,TIINDIA.NS,$6.22 B,$32.24,India
1885.0,First Industrial Realty Trust,FR,$6.81 B,$50.36,USA,First Industrial Realty Trust,FR,$6.90 B,$51.07,USA
1886.0,Confluent,CFLT,$6.81 B,$23.78,USA,Confluent,CFLT,$5.84 B,$20.41,USA
1887.0,Bachem,BANB.SW,$6.80 B,$92.34,Switzerland,Bachem,BANB.SW,$6.87 B,$93.29,Switzerland
1888.0,Megacable Holdings,MEGACPO.MX,$6.80 B,$2.65,Mexico,Megacable Holdings,MEGACPO.MX,$7.96 B,$3.10,Mexico
1889.0,EastGroup Properties,EGP,$6.79 B,$156.02,USA,EastGroup Properties,EGP,$7.01 B,$160.97,USA
1890.0,OTE Group,OTE.F,$6.79 B,$15.53,Greece,OTE Group,OTE.F,$6.83 B,$15.58,Greece
1891.0,IGM Financial,IGM.TO,$6.79 B,$28.59,Canada,IGM Financial,IGM.TO,$7.24 B,$30.48,Canada
1892.0,Amplifon,AMP.MI,$6.79 B,$30.24,Italy,Amplifon,AMP.MI,$6.83 B,$29.81,Italy
1893.0,Swiss Prime Site,SPSN.SW,$6.78 B,$88.51,Switzerland,Swiss Prime Site,SPSN.SW,$6.98 B,$91.08,Switzerland
1894.0,ASR Nederland,ASRNL.AS,$6.78 B,$45.29,Netherlands,ASR Nederland,ASRNL.AS,$6.84 B,$45.62,Netherlands
1895.0,Washington H. Soul Pattinson and Company (WHSP),SOL.AX,$6.77 B,$18.78,Australia,Washington H. Soul Pattinson and Company (WHSP),SOL.AX,$7.18 B,$19.91,Australia
1896.0,Klépierre,LI.PA,$6.77 B,$23.74,France,Klépierre,LI.PA,$7.04 B,$24.66,France
1897.0,Capcom,9697.T,$6.76 B,$31.74,Japan,Capcom,9697.T,$6.62 B,$31.08,Japan
1898.0,GMO Payment Gateway,3769.T,$6.76 B,$89.17,Japan,GMO Payment Gateway,3769.T,$6.61 B,$87.25,Japan
1899.0,Jindal Steel & Power,JINDALSTEL.NS,$6.75 B,$6.62,India,Jindal Steel & Power,JINDALSTEL.NS,$7.40 B,$7.26,India
1900.0,Arkema,AKE.PA,$6.74 B,$90.12,France,Arkema,AKE.PA,$7.52 B,$100.63,France
1901.0,Harley-Davidson,HOG,$6.74 B,$46.13,USA,Harley-Davidson,HOG,$6.65 B,$45.50,USA
1902.0,JFE Holdings,5411.T,$6.74 B,$11.71,Japan,JFE Holdings,5411.T,$7.07 B,$12.29,Japan
1903.0,ITT,ITT,$6.73 B,$81.44,USA,ITT,ITT,$7.29 B,$88.15,USA
1904.0,NCsoft,036570.KS,$6.73 B,$331.63,S. Korea,NCsoft,036570.KS,$7.82 B,$385.13,S. Korea
1905.0,DaVita,DVA,$6.73 B,$74.71,USA,DaVita,DVA,$7.12 B,$79.03,USA
1906.0,Hero MotoCorp,HEROMOTOCO.NS,$6.73 B,$33.68,India,Hero MotoCorp,HEROMOTOCO.NS,$6.78 B,$33.95,India
1907.0,Indian Railway Catering & Tourism,IRCTC.NS,$6.72 B,$8.40,India,Indian Railway Catering & Tourism,IRCTC.NS,$6.30 B,$7.88,India
1908.0,Arrow Electronics,ARW,$6.72 B,$109.28,USA,Arrow Electronics,ARW,$7.00 B,$113.86,USA
1909.0,Holmen,HOLM-B.ST,$6.71 B,$39.95,Sweden,Holmen,HOLM-B.ST,$6.57 B,$41.04,Sweden
1910.0,T&D Holdings,8795.T,$6.71 B,$12.04,Japan,T&D Holdings,8795.T,$8.60 B,$15.43,Japan
1911.0,Trend Micro,4704.T,$6.70 B,$48.22,Japan,Trend Micro,4704.T,$6.52 B,$46.37,Japan
1912.0,PGNiG,7GG.F,$6.70 B,$1.12,Poland,PGNiG,7GG.F,$6.74 B,$1.13,Poland
1913.0,BOK Financial,BOKF,$6.70 B,$99.65,USA,BOK Financial,BOKF,$6.88 B,$102.35,USA
1914.0,MinebeaMitsumi,6479.T,$6.69 B,$16.49,Japan,MinebeaMitsumi,6479.T,$6.35 B,$15.64,Japan
1915.0,Texas Roadhouse,TXRH,$6.69 B,$100.04,USA,Texas Roadhouse,TXRH,$6.75 B,$100.97,USA
1916.0,Centrica,CNA.L,$6.68 B,$1.13,UK,Centrica,CNA.L,$6.91 B,$1.18,UK
1917.0,Zomato,ZOMATO.NS,$6.68 B,$0.78,India,Zomato,ZOMATO.NS,$5.54 B,$0.65,India
1918.0,GlobalWafers,6488.TWO,$6.68 B,$15.35,Taiwan,GlobalWafers,6488.TWO,$7.09 B,$16.30,Taiwan
1919.0,Skanska,SKA-B.ST,$6.66 B,$16.42,Sweden,Skanska,SKA-B.ST,$7.18 B,$17.92,Sweden
1920.0,Symbotic,SYM,$6.66 B,$11.98,USA,Symbotic,SYM,$7.47 B,$13.44,USA
1921.0,Treasury Wine Estates,TWE.AX,$6.66 B,$9.23,Australia,Treasury Wine Estates,TWE.AX,$7.14 B,$9.90,Australia
1922.0,Türkiye Is Bankasi,ISCTR.IS,$6.65 B,$0.64,Turkey,Türkiye Is Bankasi,ISCTR.IS,$6.11 B,$0.59,Turkey
1923.0,Merdeka Copper Gold,MDKA.JK,$6.65 B,$0.28,Indonesia,Merdeka Copper Gold,MDKA.JK,$7.30 B,$0.30,Indonesia
1924.0,Clearway Energy,CWEN,$6.65 B,$33.81,USA,Clearway Energy,CWEN,$6.78 B,$34.32,USA
1925.0,Şişecam,SISE.IS,$6.64 B,$2.17,Turkey,Şişecam,SISE.IS,$6.62 B,$2.16,Turkey
1926.0,Assurant,AIZ,$6.63 B,$125.64,USA,Assurant,AIZ,$6.80 B,$128.75,USA
1927.0,Whitbread,WTB.L,$6.63 B,$32.85,UK,Whitbread,WTB.L,$7.46 B,$36.96,UK
1928.0,Hunter Douglas,HDG.AS,$6.63 B,$190.72,Netherlands,Hunter Douglas,HDG.AS,$6.65 B,$191.23,Netherlands
1929.0,Pandora,3P7.F,$6.63 B,$73.41,Denmark,Pandora,3P7.F,$7.33 B,$82.02,Denmark
1930.0,Wan Hai Lines,2615.TW,$6.62 B,$2.36,Taiwan,Wan Hai Lines,2615.TW,$6.83 B,$2.43,Taiwan
1931.0,CAE,CAE,$6.61 B,$20.82,Canada,CAE,CAE,$6.70 B,$21.11,Canada
1932.0,TIS,3626.T,$6.61 B,$27.34,Japan,TIS,3626.T,$6.53 B,$27.02,Japan
1933.0,Levi Strauss,LEVI,$6.61 B,$16.77,USA,Levi Strauss,LEVI,$6.56 B,$16.54,USA
1934.0,Torrent Pharmaceuticals,TORNTPHARM.NS,$6.61 B,$19.54,India,Torrent Pharmaceuticals,TORNTPHARM.NS,$6.54 B,$19.33,India
1935.0,Canadian Tire,CTC.TO,$6.58 B,$195.33,Canada,Canadian Tire,CTC.TO,$7.07 B,$216.58,Canada
1936.0,Zoomlion,1157.HK,$6.58 B,$0.48,China,Zoomlion,1157.HK,$7.34 B,$0.57,China
1937.0,Reynolds Consumer,REYN,$6.58 B,$31.36,USA,Reynolds Consumer,REYN,$6.37 B,$30.40,USA
1938.0,NextEra Energy Partners,NEP,$6.57 B,$75.99,USA,NextEra Energy Partners,NEP,$6.58 B,$76.05,USA
1939.0,Murphy Oil,MUR,$6.57 B,$42.30,USA,Murphy Oil,MUR,$6.57 B,$42.27,USA
1940.0,Skechers,SKX,$6.57 B,$42.39,USA,Skechers,SKX,$7.22 B,$46.56,USA
1941.0,CPFL Energia,CPFE3.SA,$6.57 B,$5.70,Brazil,CPFL Energia,CPFE3.SA,$7.24 B,$6.29,Brazil
1942.0,Sensata Technologies,ST,$6.56 B,$42.94,USA,Sensata Technologies,ST,$6.92 B,$45.29,USA
1943.0,Ingredion,INGR,$6.55 B,$99.99,USA,Ingredion,INGR,$6.56 B,$100.15,USA
1944.0,Medpace,MEDP,$6.54 B,$210.60,USA,Medpace,MEDP,$7.10 B,$228.56,USA
1945.0,Osaka Gas,9532.T,$6.54 B,$15.74,Japan,Osaka Gas,9532.T,$6.49 B,$15.64,Japan
1946.0,Indus Towers,INDUSTOWER.NS,$6.53 B,$2.43,India,Indus Towers,INDUSTOWER.NS,$6.03 B,$2.24,India
1947.0,Mitsubishi Motors,7211.T,$6.52 B,$4.39,Japan,Mitsubishi Motors,7211.T,$5.29 B,$3.56,Japan
1948.0,Western Alliance Bancorporation,WAL,$6.50 B,$59.77,USA,Western Alliance Bancorporation,WAL,$7.03 B,$64.60,USA
1949.0,Nippon Prologis REIT,3283.T,$6.50 B,"$2,437",Japan,Nippon Prologis REIT,3283.T,$6.13 B,"$2,230",Japan
1950.0,Etihad Etisalat (Mobily),7020.SR,$6.50 B,$8.45,S. Arabia,Etihad Etisalat (Mobily),7020.SR,$7.28 B,$9.46,S. Arabia
1951.0,Curtiss-Wright,CW,$6.49 B,$169.62,USA,Curtiss-Wright,CW,$6.35 B,$165.88,USA
1952.0,H&R Block,HRB,$6.49 B,$41.78,USA,H&R Block,HRB,$5.88 B,$37.85,USA
1953.0,GarantiBank,GARAN.IS,$6.48 B,$1.54,Turkey,GarantiBank,GARAN.IS,$5.57 B,$1.33,Turkey
1954.0,Info Edge,NAUKRI.NS,$6.48 B,$50.21,India,Info Edge,NAUKRI.NS,$5.97 B,$46.28,India
1955.0,Concentrix,CNXC,$6.48 B,$125.49,USA,Concentrix,CNXC,$7.49 B,$145.14,USA
1956.0,Amkor Technology,AMKR,$6.48 B,$26.46,USA,Amkor Technology,AMKR,$7.60 B,$31.03,USA
1957.0,Iridium Communications,IRDM,$6.48 B,$51.59,USA,Iridium Communications,IRDM,$7.74 B,$61.64,USA
1958.0,nVent Electric,NVT,$6.48 B,$38.91,UK,nVent Electric,NVT,$6.62 B,$39.74,UK
1959.0,Gentex,GNTX,$6.47 B,$27.61,USA,Gentex,GNTX,$6.75 B,$28.78,USA
1960.0,Mohawk Industries,MHK,$6.47 B,$101.94,USA,Mohawk Industries,MHK,$7.53 B,$118.65,USA
1961.0,Bid Corp,BID.JO,$6.47 B,$19.39,South Africa,Bid Corp,BID.JO,$7.15 B,$21.43,South Africa
1962.0,Great Eastern,G07.SI,$6.46 B,$13.67,Singapore,Great Eastern,G07.SI,$6.55 B,$13.85,Singapore
1963.0,Mapletree Commercial Trust,N2IU.SI,$6.46 B,$1.23,Singapore,Mapletree Commercial Trust,N2IU.SI,$6.92 B,$1.32,Singapore
1964.0,ASUS,2357.TW,$6.45 B,$8.69,Taiwan,ASUS,2357.TW,$6.59 B,$8.88,Taiwan
1965.0,Silergy,6415.TW,$6.44 B,$16.93,China,Silergy,6415.TW,$6.52 B,$17.14,China
1966.0,Demant,WDH1.F,$6.44 B,$27.87,Denmark,Demant,WDH1.F,$6.90 B,$28.95,Denmark
1967.0,Nemetschek,NEM.F,$6.44 B,$53.01,Germany,Nemetschek,NEM.F,$6.89 B,$59.73,Germany
1968.0,WESCO International,WCC,$6.43 B,$126.55,USA,WESCO International,WCC,$6.96 B,$137.03,USA
1969.0,Krafton,259960.KS,$6.43 B,$137.16,S. Korea,Krafton,259960.KS,$6.65 B,$141.85,S. Korea
1970.0,Houlihan Lokey,HLI,$6.42 B,$93.61,USA,Houlihan Lokey,HLI,$6.72 B,$97.91,USA
1971.0,Indorama Ventures,I93A.F,$6.42 B,$1.13,Thailand,Indorama Ventures,I93A.F,$7.19 B,$1.26,Thailand
1972.0,Clean Harbors,CLH,$6.42 B,$118.76,USA,Clean Harbors,CLH,$6.56 B,$121.38,USA
1973.0,Wacker Chemie,WCH.F,$6.41 B,$129.20,Germany,Wacker Chemie,WCH.F,$7.15 B,$144.12,Germany
1974.0,DWS Group,DWS.F,$6.41 B,$32.08,Germany,DWS Group,DWS.F,$7.12 B,$35.64,Germany
1975.0,Sainsbury's,SBRY.L,$6.41 B,$2.71,UK,Sainsbury's,SBRY.L,$7.06 B,$2.98,UK
1976.0,RTL Group,RRTL.F,$6.41 B,$41.44,Luxembourg,RTL Group,RRTL.F,$7.45 B,$48.18,Luxembourg
1977.0,GameStop,GME,$6.41 B,$21.05,USA,GameStop,GME,$6.24 B,$20.49,USA
1978.0,Daifuku,6383.T,$6.40 B,$50.86,Japan,Daifuku,6383.T,$6.39 B,$50.71,Japan
1979.0,Generac Power Systems,GNRC,$6.40 B,$101.15,USA,Generac Power Systems,GNRC,$7.20 B,$113.66,USA
1980.0,Starwood Property Trust,STWD,$6.40 B,$20.04,USA,Starwood Property Trust,STWD,$6.43 B,$20.14,USA
1981.0,PI Industries,PIIND.NS,$6.39 B,$42.14,India,PI Industries,PIIND.NS,$6.03 B,$39.75,India
1982.0,GoTo,GOTO.JK,$6.39 B,$0.01000,Indonesia,GoTo,GOTO.JK,$7.27 B,$0.01000,Indonesia
1983.0,Hulic,3003.T,$6.38 B,$8.38,Japan,Hulic,3003.T,$5.97 B,$7.83,Japan
1984.0,Kintetsu GHD,9041.T,$6.38 B,$33.58,Japan,Kintetsu GHD,9041.T,$6.06 B,$31.90,Japan
1985.0,RBC Bearings,RBC,$6.38 B,$220.01,USA,RBC Bearings,RBC,$6.49 B,$223.83,USA
1986.0,Turquoise Hill Resources,TRQ,$6.37 B,$31.70,Canada,Turquoise Hill Resources,TRQ,$6.38 B,$31.41,Canada
1987.0,Melrose Industries,MRO.L,$6.37 B,$1.57,UK,Melrose Industries,MRO.L,$7.61 B,$1.88,UK
1988.0,Fosun,0656.HK,$6.37 B,$0.78,China,Fosun,0656.HK,$7.51 B,$0.91,China
1989.0,Stifel,SF,$6.37 B,$59.99,USA,Stifel,SF,$6.65 B,$62.61,USA
1990.0,Murphy USA,MUSA,$6.37 B,$281.94,USA,Murphy USA,MUSA,$6.10 B,$270.41,USA
1991.0,Soitec,SOI.PA,$6.36 B,$178.75,France,Soitec,SOI.PA,$5.78 B,$166.65,France
1992.0,CTS Eventim,EVD.F,$6.35 B,$66.25,Germany,CTS Eventim,EVD.F,$6.63 B,$69.07,Germany
1993.0,Norwegian Cruise Line,NCLH,$6.35 B,$15.08,USA,Norwegian Cruise Line,NCLH,$6.58 B,$15.63,USA
1994.0,Reece Group,REH.AX,$6.33 B,$9.81,Australia,Reece Group,REH.AX,$7.12 B,$11.04,Australia
1995.0,Makita,6586.T,$6.33 B,$23.34,Japan,Makita,6586.T,$6.87 B,$25.32,Japan
1996.0,Agree Realty,ADC,$6.33 B,$71.23,USA,Agree Realty,ADC,$6.65 B,$74.82,USA
1997.0,Swedish Orphan Biovitrum,SOBI.ST,$6.33 B,$21.40,Sweden,Swedish Orphan Biovitrum,SOBI.ST,$6.59 B,$22.28,Sweden
1998.0,Qualtrics,XM,$6.33 B,$10.72,USA,Qualtrics,XM,$6.25 B,$10.59,USA
1999.0,Ritchie Bros. Auctioneers,RBA,$6.32 B,$57.07,Canada,Ritchie Bros. Auctioneers,RBA,$6.59 B,$59.45,Canada
2000.0,West Fraser Timber,WFG,$6.32 B,$75.62,Canada,West Fraser Timber,WFG,$6.09 B,$72.59,Canada
2001.0,BOSCH India,BOSCHLTD.NS,$6.32 B,$214.38,India,BOSCH India,BOSCHLTD.NS,$6.20 B,$210.33,India
2002.0,Saia,SAIA,$6.32 B,$238.89,USA,Saia,SAIA,$6.40 B,$242.09,USA
2003.0,United Tractors,UTY.F,$6.32 B,$1.65,Indonesia,United Tractors,UTY.F,$6.00 B,$1.57,Indonesia
2004.0,Kinsale Capital Group,KNSL,$6.31 B,$273.64,USA,Kinsale Capital Group,KNSL,$6.71 B,$291.00,USA
2005.0,Spark New Zealand,NZTCF,$6.31 B,$3.37,New Zealand,Spark New Zealand,NZTCF,$6.29 B,$3.37,New Zealand
2006.0,Sanlam,SLM.JO,$6.30 B,$2.75,South Africa,Sanlam,SLM.JO,$7.04 B,$3.19,South Africa
2007.0,Tele2,TEL2-A.ST,$6.30 B,$9.38,Sweden,Tele2,TEL2-A.ST,$6.67 B,$10.09,Sweden
2008.0,Prosperity Bancshares,PB,$6.30 B,$69.00,USA,Prosperity Bancshares,PB,$6.84 B,$75.02,USA
2009.0,Wyndham Hotels & Resorts,WH,$6.30 B,$71.33,USA,Wyndham Hotels & Resorts,WH,$6.50 B,$73.63,USA
2010.0,Magnolia Oil & Gas,MGY,$6.29 B,$23.21,USA,Magnolia Oil & Gas,MGY,$6.45 B,$23.80,USA
2011.0,PLDT,PHI,$6.28 B,$28.67,ilippines,PLDT,PHI,$5.61 B,$25.64,Philippines
2012.0,Choice Hotels International,CHH,$6.27 B,$117.82,USA,Choice Hotels International,CHH,$6.39 B,$119.95,USA
2013.0,DXC Technology,DXC,$6.27 B,$27.29,USA,DXC Technology,DXC,$6.62 B,$28.81,USA
2014.0,Shriram Transport Finance,SRTRANSFIN.NS,$6.27 B,$16.75,India,Shriram Transport Finance,SRTRANSFIN.NS,$6.32 B,$16.89,India
2015.0,Santander Polska,BZI.F,$6.26 B,$60.19,Poland,Santander Polska,BZI.F,$7.23 B,$68.80,Poland
2016.0,Industrial Bank of Korea (IBK),024110.KS,$6.25 B,$8.41,S. Korea,Industrial Bank of Korea (IBK),024110.KS,$6.79 B,$8.53,S. Korea
2017.0,Japan Post Insurance,7181.T,$6.25 B,$16.17,Japan,Japan Post Insurance,7181.T,$6.64 B,$17.19,Japan
2018.0,Stockland,SGP.AX,$6.24 B,$2.62,Australia,Stockland,SGP.AX,$6.37 B,$2.67,Australia
2019.0,Polaris,PII,$6.24 B,$107.77,USA,Polaris,PII,$6.17 B,$106.47,USA
2020.0,MDU Resources,MDU,$6.24 B,$30.69,USA,MDU Resources,MDU,$6.28 B,$30.91,USA
2021.0,STAG Industrial,STAG,$6.23 B,$34.07,USA,STAG Industrial,STAG,$6.40 B,$34.99,USA
2022.0,OZ Minerals,OZL.AX,$6.23 B,$18.62,Australia,OZ Minerals,OZL.AX,$6.50 B,$19.43,Australia
2023.0,Trent Limited,TRENT.NS,$6.23 B,$17.53,India,Trent Limited,TRENT.NS,$5.23 B,$14.74,India
2024.0,Saudi International Petrochemical Company (Sipchem),2310.SR,$6.23 B,$8.50,S. Arabia,Saudi International Petrochemical Company (Sipchem),2310.SR,$7.01 B,$9.56,S. Arabia
2025.0,Beijer Ref,BEIJ-B.ST,$6.22 B,$16.53,Sweden,Beijer Ref,BEIJ-B.ST,$6.02 B,$16.16,Sweden
2026.0,Daiwa Securities Group,8601.T,$6.22 B,$4.29,Japan,Daiwa Securities Group,8601.T,$6.74 B,$4.64,Japan
2027.0,BELIMO Holding,BEAN.SW,$6.22 B,$506.00,Switzerland,BELIMO Holding,BEAN.SW,$6.36 B,$517.69,Switzerland
2028.0,Toromont,TIH.TO,$6.22 B,$75.63,Canada,Toromont,TIH.TO,$6.56 B,$79.82,Canada
2029.0,Endeavor Group,EDR,$6.21 B,$21.48,USA,Endeavor Group,EDR,$6.19 B,$21.40,USA
